AvgDialog_10126_Content_1,adnc,avg序章_AvgDialog_C_M.csv,8,AvgDialog,Content,拉蒙娜战损版,生命衰减至0时，精神力将难以支持仪器继续探测<Yellow:密境>，为保证战斗人员的安全，仪器会将你强制拉出战斗。,"When your HP drops to 0, your mind will struggle to continue investigating a <Yellow:Domain>. For your safety, you'll be evacuated."
AvgDialog_10126_Content_2,adnd,avg序章_AvgDialog_C_M.csv,9,AvgDialog,Content,拉蒙娜战损版,本次情况紧急，我调整了仪器的功率，它将按照守密人体征健康且狂气充盈的功率进行输出。,"The situation is urgent! I've adjusted the device's power output to match your vitals, fully charging up our Aliemus!"
AvgDialog_10126_Content_3,adne,avg序章_AvgDialog_C_M.csv,10,AvgDialog,Content,拉蒙娜战损版,这种做法极为凶险，但我们不得不放手一搏。现在，使用狂气爆发来终结这一战吧！,"As it is, we have but one recourse left... it might be dangerous, but we're out of options. Now, unleash my Exalt to end this battle!"
AvgDialog_10142_Content_2,adpT,avg序章_AvgDialog_C_M.csv,13,AvgDialog,Content,拉蒙娜,别在这么重要的仪式上走神哦，<Yellow:守密人>，下一个就轮到你被授予银钥匙了。,"Stay focused, <Yellow:Keeper>. The ceremony isn't over yet. You're next in line for a Silver Key."
AvgDialog_10142_Content_3,adpU,avg序章_AvgDialog_C_M.csv,14,AvgDialog,Content,拉蒙娜,立下自己的墓碑，以此证明我们为<Yellow:对抗融蚀>献出生命的决意——这不仅是弥萨格的传统，也是我们结束预科学习、成为正式调查员的标志。,"Erect your tombstone, and devote your life to the fight against <Yellow:Dissolution>. This Mythag tradition marks your graduation as a student, and the beginning of your tenure as an Investigator."
AvgDialog_10142_Content_4,adpV,avg序章_AvgDialog_C_M.csv,15,AvgDialog,Content,拉蒙娜,准备好了的话，就在墓碑上镌刻下你的名字吧。,Ready? Then engrave your name. Make it official.
AvgDialog_10130_Content_2,adnJ,avg序章_AvgDialog_C_M.csv,18,AvgDialog,Content,拉蒙娜,欢迎你加入弥萨格大学，%player%。,"Welcome to Mythag University, %player%."
AvgDialog_10130_Content_3,adnO,avg序章_AvgDialog_C_M.csv,19,AvgDialog,Content,拉蒙娜,或者说……欢迎你，正式跨入世界的里侧。,"Or rather, welcome to the world beyond the veil."
AvgDialog_10130_Content_4,adnP,avg序章_AvgDialog_C_M.csv,20,AvgDialog,Content,,我回来了。,I'm home.
AvgDialog_10130_Content_5,adnQ,avg序章_AvgDialog_C_M.csv,21,AvgDialog,Content,拉蒙娜,你的加入可以说是众望所归。不出两天，威廉就要给我们分配<Yellow:灾厄调查任务>了。,"Everyone's been waiting for you. In a couple of days, William will assign us our first <Yellow:Cataclysm Investigation Mission>."
AvgDialog_10130_Content_6,adnR,avg序章_AvgDialog_C_M.csv,22,AvgDialog,Content,拉蒙娜,他可不会饶过你这个百年一遇的守密人。,"He won't go easy on you, even if you're our once-in-a-century Keeper."
AvgDialog_10130_Content_7,adnS,avg序章_AvgDialog_C_M.csv,23,AvgDialog,Content,拉蒙娜,希望你的@1 外勤课题不像微积分课程一样依赖我这个<Blue:助手>。,Just promise me you won't rely on your <Blue:assistant> for your @1 field work; at least not the same way you do for your Calculus course.
AvgDialog_10130_Content_8,adnT,avg序章_AvgDialog_C_M.csv,24,AvgDialog,Content,,没想到会参加自己的葬礼。,Never expected to attend my own funeral.
AvgDialog_10130_Content_9,adnU,avg序章_AvgDialog_C_M.csv,25,AvgDialog,Content,拉蒙娜,接纳死亡，让我们不再畏惧死亡。,Embracing our mortality banishes the fear of death.
AvgDialog_10130_Content_10,adnz,avg序章_AvgDialog_C_M.csv,26,AvgDialog,Content,拉蒙娜,只要名字还镌刻在碑铭上，我们的存在就不会被@2抹去。,"As long as our tombstones stand, we're protected against @2's Dissolution."
AvgDialog_10130_Content_11,adnA,avg序章_AvgDialog_C_M.csv,27,AvgDialog,Content,,温和的声音夹杂着扭曲的嘶鸣在脑海中回荡。,"Her gentle voice, interwoven with distorted screeches, echoes in your mind."
AvgDialog_10130_Content_12,adnB,avg序章_AvgDialog_C_M.csv,28,AvgDialog,Content,拉蒙娜,我将作为你的助手，陪你抵达这条道路的终点……<Yellow:愿银钥指引前路。>,"As your assistant, I'll be with you till the very end... <Yellow:May the Silver Key light your path.>"
AvgDialog_10130_Content_13,adnC,avg序章_AvgDialog_C_M.csv,29,AvgDialog,Content,拉蒙娜,"还好吗，%player%？
从刚才开始，你的脸色就不太对劲。需要我送你去医务室吗？","Are you all right, %player%? You're looking a bit pale. Should we drop by the infirmary?"
AvgDialog_10130_Content_14,adnD,avg序章_AvgDialog_C_M.csv,30,AvgDialog,Content,,她清冽的声音让头脑清晰了些许，眩晕的感觉也逐渐消退。,"Her crisp voice clears your mind, and the dizziness fades away."
AvgDialog_10130_Content_15,adnE,avg序章_AvgDialog_C_M.csv,31,AvgDialog,Content,玩家,没事，只是一点头晕，已经缓解了。,"Don't worry, I was just a little dazed... but I'm feeling better already."
AvgDialog_10130_Content_16,adnF,avg序章_AvgDialog_C_M.csv,32,AvgDialog,Content,拉蒙娜,"唔，保险起见，还是和我链接吧。
作为助手，也作为你的搭档，时刻确认你的状态可是我的责任。","Is that so? Just to be safe, why not establish a link with me? As your assistant and partner, it's my responsibility to monitor your condition."
AvgDialog_10130_Content_17,adnG,avg序章_AvgDialog_C_M.csv,33,AvgDialog,Content,玩家,现在？就在这里？,Right now? Out here?
AvgDialog_10130_Content_18,adnH,avg序章_AvgDialog_C_M.csv,34,AvgDialog,Content,拉蒙娜,稍微提前了一点点，不过没关系，不是吗？,"It's maybe a little earlier than planned, but it shouldn't matter, right?"
AvgDialog_10130_Content_19,adnI,avg序章_AvgDialog_C_M.csv,35,AvgDialog,Content,拉蒙娜,从一年前开始，我就在期待今天了。,"Besides, I've been looking forward to this day for over a year now."
AvgDialog_10130_Content_21,adnL,avg序章_AvgDialog_C_M.csv,37,AvgDialog,Content,,细雨将指尖濡湿，微弱的电流穿透手套，顺着你的皮肤和她的指尖隐秘流淌。,"Raindrops slip into your gloves, wetting your fingertips, while a faint current seeps through the material, flowing secretly between your skin and hers."
AvgDialog_10130_Content_22,adnM,avg序章_AvgDialog_C_M.csv,38,AvgDialog,Content,,莫名的情绪顺着电流触动了你的神经，那是欣喜、雀跃、不安和……,"Inexplicable emotions surge through your nerves—joy, excitement, unease, and..."
AvgDialog_10130_Content_23,adnN,avg序章_AvgDialog_C_M.csv,39,AvgDialog,Content,,……<Yellow:希望>。,...<Yellow:hope>.
AvgDialog_10127_Content_1,adnf,avg序章_AvgDialog_C_M.csv,40,AvgDialog,Content,拉蒙娜,多么温暖……精神链接非常稳定，你的精神与生命力从未如今天一般强韧。,How warm... the connection is perfect. Your spirit and life force have never shone brighter.
AvgDialog_10127_Content_2,adng,avg序章_AvgDialog_C_M.csv,41,AvgDialog,Content,拉蒙娜,"你可不能轻易倒下哦，<Yellow:世界唯一>的守密人。
我们还指望靠你来调查和记录所有被融蚀抹消的历史呢。","You mustn't falter, <Yellow:the one and only> Keeper. We're counting on you to investigate and document all history lost to Dissolution."
AvgDialog_10127_Content_3,adnh,avg序章_AvgDialog_C_M.csv,42,AvgDialog,Content,,眼底的担忧散去，拉蒙娜半开玩笑地在嘴角勾起一个令人安心的弧度。,The worry in her eyes fades as Ramona offers a reassuring half-smile.
AvgDialog_10127_Content_4,adni,avg序章_AvgDialog_C_M.csv,43,AvgDialog,Content,,淅沥的雨声填满天地。,The sound of drizzling rain fills the world.
AvgDialog_10127_Content_5,adnj,avg序章_AvgDialog_C_M.csv,44,AvgDialog,Content,,<Red:不安、疼痛、窒息>却在某滴雨珠落下时，填满了胸口。,"But as sudden as a raindrop, <Red:unease, pain, and suffocation> flood your chest."
AvgDialog_10127_Content_7,adnl,avg序章_AvgDialog_C_M.csv,46,AvgDialog,Content,玩家,拉蒙娜！,Ramona!
AvgDialog_10127_Content_9,adnn,avg序章_AvgDialog_C_M.csv,48,AvgDialog,Content,,钟声鸣响。,The bell tolls.
