TrinketSuitEffect_18339_SuitEffectDesc_2,bnei,s饰品套装效果表_TrinketSuitEffect_A.csv,18,TrinketSuitEffect,SuitEffectDesc_2,,队伍唯一。装备者的狂气上限及狂气爆发消耗狂气 +20，装备者指令卡的暴击率、暴击伤害、护盾、回复生命提高 20%。,"Team Unique: Increases the wielder's Aliemus Cap and Exalt Aliemus Consumption by 20. Increases Crit. Rate, Crit. DMG, shield, and HP Recovery of the wielder's Command Cards by 20%."
TrinketSuitEffect_18348_SuitEffectDesc_2,bneS,s饰品套装效果表_TrinketSuitEffect_A.csv,26,TrinketSuitEffect,SuitEffectDesc_2,,队伍唯一。战斗结束时获得的黑印 -8，战斗开始时将装备者非打击防御指令卡的原始复制洗入抽牌堆，每种至多 1 张。,"Team Unique: Lose 8 Black Sigils after the battle ends. At the start of the battle, shuffle an original copy of each of the wielder's innate Command Cards (except for Strike and Defense) into the Draw Pile."
Skill_4644_Desc_0,aOja,j技能表_Skill_A.csv,1169,Skill,Desc,法洛思,造成 <Damage:[Damage:Arg1]> 点伤害和等量的<IntoxicationIconKeywords:中毒>，享受 [Arg4]% <TentacleInjurieIconKeywords:触腕伤害>加成。生成 [Arg2] 条无视触腕上限的临时触腕。<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg3]。,"Deal <Damage:[Damage:Arg1]> DMG and an equal amount of <IntoxicationIconKeywords:Poison>, which enjoys a [Arg4]% <TentacleInjurieIconKeywords:Tentacle DMG> bonus. Generate [Arg2] Temporary Tentacles that ignore the Tentacle Limit. <TentacleInjurieIconKeywords:Tentacle DMG> +[TentaclePower:Arg3]."
SchoolConfig_1_SchoolTips,aKcj,z职业_SchoolConfig_A.csv,11,SchoolConfig,SchoolTips,,·银钥共鸣：回合结束时，获得 250 点银钥能量。使用钥令后，所有唤醒体获得 5 点狂气。释放第二次钥令时，改为释放「未至遗忘的黎明」：选择 1 个已解锁的钥令释放并使其生效 2 次，每个已解锁的钥令在本次探索中只能选择 1 次，不可选择初始携带的钥令。\n·万象造物：若守密人等级达到 45 级，探索开始时发现 1 个白银造物。\n·混沌精通：队伍每有 1 点界域精通，使用钥令后，所有唤醒体额外获得 0.05 点狂气。\n·向死而生：任意队伍中，若存在混沌唤醒体，死亡抵抗+100%。\n·混沌共生：当与其他界域混编时，「银钥共鸣」、「万象造物」、「混沌精通」不再生效，始终触发其他界域的至纯天赋效果，并依据界域的不同获得不同的界域共生效果。\n·深海共生：队伍中每有 1 名混沌唤醒体，基础触腕伤害提高玩家最大生命的 0.01％。混沌唤醒体释放狂气爆发后，回合结束时额外驱使 1 条触腕攻击敌方，并使所有深海唤醒体获得 10 点狂气。\n·血肉共生：混沌唤醒体使用狂气爆发后胚胎融合+35%。\n·超维共生：战斗开始时，队伍中每有 1 名混沌唤醒体，永久提高 1% 最大生命的力量并降低所有敌人 0.5% 自身最大生命的力量，同时使所有超维唤醒体暴击伤害提高 10%。,"Silver Key Resonance: At the end of turn, gain 250 Keyflare. After using a Posse, all Awakeners gain 5 Aliemus. When ""Unforgotten Twilight"" is played, select 1 unlocked Posse to trigger it 2 times. Each unlocked Posse can only be selected once per exploration and cannot be chosen if it was initially equipped.\n-Omniscent Relics: If Keeper Level reaches 45, discover 1 Silver Relic at the start of exploration.\n-Chaos Mastery: For each point of Realm Mastery in the team, after using a Posse, all Awakeners gain an additional 0.05 Aliemus.\n-Death Defiance: In any team, if there is a Chaos Awakener, Death Resistance +100%.\n-Chaos Symbiosis: When mixed with other Realms, ""Silver Key Resonance"", ""Omniscent Relics"", and ""Chaos Mastery"" no longer take effect. Always trigger the Pure Talent effects and gain different Realm Symbiosis effects based on the Realm.\n-Aequor Symbiosis: For each Chaos Awakener in the team, base Tentacle DMG increases by 1% of the player's Max HP. After a Chaos Awakener releases Exalt, at the end of turn, an additional Tentacle attacks the Enemy, and all Aequor Awakeners gain 10 Aliemus.\n-Caro Symbiosis: After a Chaos Awakener uses Exalt, Embryo Fusion +35%.\n-Ultra Symbiosis: At the start of battle, for each Chaos Awakener in the team, permanently increase 1% of the Max HP as STR and reduce all Enemies' STR by 0.5% of their own Max HP. Simultaneously, all Ultra Awakeners gain 10% increased Crit. DMG."
Skill_25411_Desc,aLEj,j技能表_Skill_A.csv,158,Skill,Desc,,每回合开始时默认的触腕基础姿态，触腕伤害为 100%。,"Default Tentacle stance at turn start, with 100% Tentacle DMG. At the end of the turn, 1 Tentacle is gained."
Skill_25413_Desc,aLEx,j技能表_Skill_A.csv,160,Skill,Desc,,本回合触腕伤害变为 [Arg1]%，造成主动伤害后，使 1 条触腕攻击目标敌方，造成 [Arg2]％ 触腕伤害，回合结束时失去 1 条触腕。当前永久触腕数量超过 1 条时，才可选择该姿态。,"This turn, Tentacle DMG is increased to [Arg1]%. Dealing Active DMG causes 1 Tentacle to attack the target enemy, dealing [Arg2]% Tentacle DMG. At the end of the turn, 1 Tentacle is lost. This stance can only be selected when the current number of permanent Tentacles exceeds 1."
Event_7338_Name,aAIp,s事件_Event_A.csv,145,Event,Name,,记忆碎片·啤酒,Memory Shard: Beer
Event_6918_Name,ayOV,s事件_Event_A.csv,146,Event,Name,,记忆碎片·啤酒,Memory Shard: Beer
Event_7019_Name,aznh,s事件_Event_A.csv,147,Event,Name,,记忆碎片·啤酒,Memory Shard: Beer
State_66317_Name,aZim,z状态表_State_A.csv,3510,State,Name,,记忆碎片,Memory Fragments
State_66325_Name,aZip,z状态表_State_A.csv,3514,State,Name,,记忆碎片,Memory Fragments
State_2887_Desc,aWAJ,z状态表_State_A.csv,1895,State,Desc,,队伍唯一：装备者释放狂气爆发后，其本回合暴击伤害提高 <WeaponEffect_Num:[StateArg1]%>，手中所有装备者的卡牌都有 <WeaponEffect_Num:[StateArg2]%> 概率本回合内算力消耗降低 1 点。,"Team Unique: After the wielder finishes using Exalt, their Crit. DMG is increased by <WeaponEffect_Num:[StateArg1]%> for the rest of this turn. The wielder's cards in hand have a <WeaponEffect_Num:[StateArg2]%> chance to reduce Arithmetica Cost by 1 this turn."
State_2887_WeaponDesc,aWAL,z状态表_State_A.csv,1895,State,WeaponDesc,,装备者释放狂气爆发后，其本回合暴击伤害提高 <WeaponEffect_Num:[StateArg1]%>，手中所有装备者的卡牌都有 <WeaponEffect_Num:[StateArg2]%> 概率本回合内算力消耗降低 1 点。,"After the wielder finishes using Exalt, their Crit. DMG is increased by <WeaponEffect_Num:[StateArg1]%> for the rest of this turn. Additionally, there is a <WeaponEffect_Num:[StateArg2]%> chance for all cards held by the wielder to reduce their Arithmetica Cost by 1 point during this turn."
PanelText_UI_Task_Panel_Main_New_Text_C_ActionReports_Content,aJbO,j界面文字表_PanelText_C.csv,787,PanelText,Content,,行动报告,Mission Report
