Summon_14117_Desc,bamK,c抽卡_Summon_A.csv,166,Summon,Desc,,每<SummonOrange:5>次唤醒必出SR级或以上对象,<SummonOrange:5>回の覚醒ごとにSR以上確定
Summon_14117_LongDesc1,bamL,c抽卡_Summon_A.csv,166,Summon,LongDesc1,,【界域研习】为常驻角色唤醒，守密人可随时修改指定界域，获取不同界域的唤醒体。当前指定为【<SummonOrange:混沌>】界域。\n·在【界域研习】常驻角色唤醒指定界域后，可通过唤醒获取唤醒体及命轮，若获得唤醒体，则必定是指定界域的唤醒体。\n·在【界域研习】常驻角色唤醒中，除触发概率提升、保底等特殊规则外，所有唤醒体或命轮均使用基础概率，具体以规则说明为准。\n\n·<Title:【平衡性调整】>\n·由于游戏玩法特殊，出于确保游戏乐趣与公平性角度，游戏可能会对唤醒体、命轮中的效果进行削弱或增强的平衡性调整。\n·当发生削弱时，游戏会开启限时回溯功能来让唤醒体、命轮的养成或唤醒拥有重新部署资源的机会。\n·请务必在知晓和接受这一点的前提下，进行资源投入。\n,【界域研究】は常設のキャラ覚醒で、守秘者はいつでも指定界域を変更し、異なる界域の覚醒体を獲得することができます。現在【<SummonOrange:混沌>】界域が指定されています。\n\n・【界域研究】では覚醒体を獲得した場合は必ず、指定の界域の覚醒体となります。\n\n・【界域研究】では特定の確率増加や保証などの特別ルールを除き、すべての覚醒体や命輪は基本確率で取得できます。詳細は「覚醒ルール」をご参照ください。\n\n·<Title:【バランス調整】>\n・ゲームの特性上、公平性を確保するため、覚醒体や命輪の効果を調整する場合があります。\n・効果が弱化される場合、期間限定のリセット機能が開放され、覚醒体および命輪の育成や覚醒に必要なリソースを再分配する機会を提供する場合があります。\n・以上の点をご理解、ご了承の上、リソース投入を行っていただくようお願いいたします。\n
Summon_14117_LongDesc2,bamM,c抽卡_Summon_A.csv,166,Summon,LongDesc2,,<Title:【SSR物品】>\n·在【界域研习】常驻角色唤醒中，获取SSR物品的基础概率为3.03%，综合概率（含保底）为5.00%。获取的SSR物品均为唤醒体，最多 30 次唤醒必定能通过保底获取SSR唤醒体。\n·以下唤醒体有较小概率在各自的「界域研习」常驻唤醒中出现，这些曾经的限定唤醒体仍然无法通过「原质乐园」获取。\n ○ 唤醒体「图鲁」「莉莉」「索蕾尔」「达芙黛尔」「墨菲」「萨尔瓦多」「24」已加入「界域研习」常驻唤醒。 \n ○ 未来随着版本更新可能有更多的限定唤醒体加入「界域研习」常驻唤醒，他们在同一个界域唤醒中，共同分摊 0.5% 的 SSR 唤醒体综合出率。\n\n<Title:【SR物品】>\n·在【界域研习】常驻角色唤醒中，获取SR物品的基础概率为 15.85%，综合概率（含保底）为 25.00%。本唤醒内的SR物品均为命轮。\n·最多 5 次唤醒必定能通过保底获得SR或以上物品，通过保底获得SR物品的概率为 96.97%，获得SSR物品的概率为 3.03%。\n\n<Title:【特殊说明】>\n·唤醒获得SR命轮时，会同时获得 5 个根源沉淀作为副产物；获得R命轮时，会同时获得 1 个根源沉淀作为副产物。\n·无论通过何种方式（包括但不限于唤醒、商店兑换、系统赠送等）第 2~16 次获得相同SSR唤醒体时，每次将转换为 1 个对应唤醒体的残片和 50 个根源沉淀；第 17 次及之后获得，将转换为 1 个精粹灵核碎片、3 个灵核碎片和 150 个根源沉淀。但通过任选方式（包括原质乐园、灵魂回溯之芯、原型视界等）以及随机方式（包括原质捕获·忘却篇等）获得唤醒体或溢出唤醒体残片时，不会转换根源沉淀。\n·本次唤醒属于【常驻角色唤醒】，保底唤醒次数将单独累计，且与其他唤醒类型的保底唤醒次数独立统计。\n\n,<Title:【SSR】>\n・【界域研究】常設キャラ覚醒において、SSRの基本出現率は3.03%、総合出現率（保証込み）は5.00%です。\nSSRはすべて覚醒体となり、最大30回の覚醒で保証によりSSR覚醒体を必ず獲得できます。\n\n<Title:【SR】>\n・【界域研究】常設キャラ覚醒において、SRの基本出現率は15.85%、総合出現率（保証込み）は25.00%です。\nこの覚醒のSRはすべて命輪となります。\n\n・最大5回の覚醒で保証によりSR以上を必ず獲得します。\n保証の際、SRの出現率は96.97%、SSRの出現率は3.03%です。\n\n<Title:【特記事項】>\n・SR命輪を獲得すると、同時に5個の「根源沈殿」を副産物として獲得します。\n・R命輪を獲得すると、同時に1個の「根源沈殿」を副産物として獲得します。\n\n・この覚醒タイプは【常設キャラ覚醒】に該当します。\n保証覚醒回数は個別に累計され、他の覚醒タイプのものとは、別個にカウントされます。\n\n
Summon_14117_Name,bamN,c抽卡_Summon_A.csv,166,Summon,Name,,常驻角色唤醒,常設キャラ覚醒
Summon_14117_RateListTextR,bamP,c抽卡_Summon_A.csv,166,Summon,RateListTextR,,R物品基础出率：81.12%（含保底综合出率：70.00%）,R基本出現率：81.12％（保証込みの総合出現率：70.00%）
Summon_14117_RateListTextSR,bamQ,c抽卡_Summon_A.csv,166,Summon,RateListTextSR,,SR物品基础出率：15.85%（含保底综合出率：25.00%）,SR基本出現率：15.85％（保証込み総合出現率：25.00％）
Summon_14117_RateListTextSSR,bamR,c抽卡_Summon_A.csv,166,Summon,RateListTextSSR,,SSR物品基础出率：3.03%（含保底综合出率：5.00%）,SSR基本出現率：3.03％（保証込み総合出現率：5.00％）
Summon_14117_ShortDesc,bamS,c抽卡_Summon_A.csv,166,Summon,ShortDesc,,获得唤醒体必为<SummonOrange:混沌>界域,出現する覚醒体は<SummonOrange:混沌>界域となる
Summon_14117_Title,bamT,c抽卡_Summon_A.csv,166,Summon,Title,,界域研习,界域研究
Summon_14127_Desc,baoG,c抽卡_Summon_A.csv,167,Summon,Desc,,每<SummonBlue:5>次唤醒必出SR级或以上对象,<SummonBlue:5>回の覚醒ごとにSR以上確定
Summon_14127_LongDesc1,baoH,c抽卡_Summon_A.csv,167,Summon,LongDesc1,,【界域研习】为常驻角色唤醒，守密人可随时修改指定界域，获取不同界域的唤醒体。当前指定为【<SummonBlue:深海>】界域。\n·在【界域研习】常驻角色唤醒指定界域后，可通过唤醒获取唤醒体及命轮，若获得唤醒体，则必定是指定界域的唤醒体。\n·在【界域研习】常驻角色唤醒中，除触发概率提升、保底等特殊规则外，所有唤醒体或命轮均使用基础概率，具体以规则说明为准。\n\n·<Title:【平衡性调整】>\n·由于游戏玩法特殊，出于确保游戏乐趣与公平性角度，游戏可能会对唤醒体、命轮中的效果进行削弱或增强的平衡性调整。\n·当发生削弱时，游戏会开启限时回溯功能来让唤醒体、命轮的养成或唤醒拥有重新部署资源的机会。\n·请务必在知晓和接受这一点的前提下，进行资源投入。\n,【界域研究】は常設のキャラ覚醒で、守秘者はいつでも指定界域を変更し、異なる界域の覚醒体を獲得することができます。現在【<SummonBlue:深海>】界域が指定されています。\n\n・【界域研究】では覚醒体を獲得した場合は必ず、指定の界域の覚醒体となります。\n\n・【界域研究】では特定の確率増加や保証などの特別ルールを除き、すべての覚醒体や命輪は基本確率で取得できます。詳細は「覚醒ルール」をご参照ください。\n\n·<Title:【バランス調整】>\n・ゲームの特性上、公平性を確保するため、覚醒体や命輪の効果を調整する場合があります。\n・効果が弱化される場合、期間限定のリセット機能が開放され、覚醒体および命輪の育成や覚醒に必要なリソースを再分配する機会を提供する場合があります。\n・以上の点をご理解、ご了承の上、リソース投入を行っていただくようお願いいたします。\n
Summon_14127_LongDesc2,baoI,c抽卡_Summon_A.csv,167,Summon,LongDesc2,,<Title:【SSR物品】>\n·在【界域研习】常驻角色唤醒中，获取SSR物品的基础概率为3.03%，综合概率（含保底）为5.00%。获取的SSR物品均为唤醒体，最多 30 次唤醒必定能通过保底获取SSR唤醒体。\n·以下唤醒体有较小概率在各自的「界域研习」常驻唤醒中出现，这些曾经的限定唤醒体仍然无法通过「原质乐园」获取。\n ○ 唤醒体「图鲁」「莉莉」「索蕾尔」「达芙黛尔」「墨菲」「萨尔瓦多」「24」已加入「界域研习」常驻唤醒。 \n ○ 未来随着版本更新可能有更多的限定唤醒体加入「界域研习」常驻唤醒，他们在同一个界域唤醒中，共同分摊 0.5% 的 SSR 唤醒体综合出率。\n\n<Title:【SR物品】>\n·在【界域研习】常驻角色唤醒中，获取SR物品的基础概率为 15.85%，综合概率（含保底）为 25.00%。本唤醒内的SR物品均为命轮。\n·最多 5 次唤醒必定能通过保底获得SR或以上物品，通过保底获得SR物品的概率为 96.97%，获得SSR物品的概率为 3.03%。\n\n<Title:【特殊说明】>\n·唤醒获得SR命轮时，会同时获得 5 个根源沉淀作为副产物；获得R命轮时，会同时获得 1 个根源沉淀作为副产物。\n·无论通过何种方式（包括但不限于唤醒、商店兑换、系统赠送等）第 2~16 次获得相同SSR唤醒体时，每次将转换为 1 个对应唤醒体的残片和 50 个根源沉淀；第 17 次及之后获得，将转换为 1 个精粹灵核碎片、3 个灵核碎片和 150 个根源沉淀。但通过任选方式（包括原质乐园、灵魂回溯之芯、原型视界等）以及随机方式（包括原质捕获·忘却篇等）获得唤醒体或溢出唤醒体残片时，不会转换根源沉淀。\n·本次唤醒属于【常驻角色唤醒】，保底唤醒次数将单独累计，且与其他唤醒类型的保底唤醒次数独立统计。\n\n,<Title:【SSR】>\n・【界域研究】常設キャラ覚醒において、SSRの基本出現率は3.03%、総合出現率（保証込み）は5.00%です。\nSSRはすべて覚醒体となり、最大30回の覚醒で保証によりSSR覚醒体を必ず獲得できます。\n\n<Title:【SR】>\n・【界域研究】常設キャラ覚醒において、SRの基本出現率は15.85%、総合出現率（保証込み）は25.00%です。\nこの覚醒のSRはすべて命輪となります。\n\n・最大5回の覚醒で保証によりSR以上を必ず獲得します。\n保証の際、SRの出現率は96.97%、SSRの出現率は3.03%です。\n\n<Title:【特記事項】>\n・SR命輪を獲得すると、同時に5個の「根源沈殿」を副産物として獲得します。\n・R命輪を獲得すると、同時に1個の「根源沈殿」を副産物として獲得します。\n\n・この覚醒タイプは【常設キャラ覚醒】に該当します。\n保証覚醒回数は個別に累計され、他の覚醒タイプのものとは、別個にカウントされます。\n\n
Summon_14127_Name,baoJ,c抽卡_Summon_A.csv,167,Summon,Name,,常驻角色唤醒,常設キャラ覚醒
Summon_14127_RateListTextR,baoL,c抽卡_Summon_A.csv,167,Summon,RateListTextR,,R物品基础出率：81.12%（含保底综合出率：70.00%）,R基本出現率：81.12％（保証込みの総合出現率：70.00%）
Summon_14127_RateListTextSR,baoM,c抽卡_Summon_A.csv,167,Summon,RateListTextSR,,SR物品基础出率：15.85%（含保底综合出率：25.00%）,SR基本出現率：15.85％（保証込み総合出現率：25.00％）
Summon_14127_RateListTextSSR,baoN,c抽卡_Summon_A.csv,167,Summon,RateListTextSSR,,SSR物品基础出率：3.03%（含保底综合出率：5.00%）,SSR基本出現率：3.03％（保証込み総合出現率：5.00％）
Summon_14127_ShortDesc,baoO,c抽卡_Summon_A.csv,167,Summon,ShortDesc,,获得唤醒体必为<SummonBlue:深海>界域,出現する覚醒体は<SummonBlue:深海>界域となる
Summon_14127_Title,baoP,c抽卡_Summon_A.csv,167,Summon,Title,,界域研习,界域研究
Summon_14142_Desc,barA,c抽卡_Summon_A.csv,168,Summon,Desc,,每<SummonRed:5>次唤醒必出SR级或以上对象,<SummonRed:5>回の覚醒ごとにSR以上確定
Summon_14142_LongDesc1,barB,c抽卡_Summon_A.csv,168,Summon,LongDesc1,,【界域研习】为常驻角色唤醒，守密人可随时修改指定界域，获取不同界域的唤醒体。当前指定为【<SummonRed:血肉>】界域。\n·在【界域研习】常驻角色唤醒指定界域后，可通过唤醒获取唤醒体及命轮，若获得唤醒体，则必定是指定界域的唤醒体。\n·在【界域研习】常驻角色唤醒中，除触发概率提升、保底等特殊规则外，所有唤醒体或命轮均使用基础概率，具体以规则说明为准。\n\n·<Title:【平衡性调整】>\n·由于游戏玩法特殊，出于确保游戏乐趣与公平性角度，游戏可能会对唤醒体、命轮中的效果进行削弱或增强的平衡性调整。\n·当发生削弱时，游戏会开启限时回溯功能来让唤醒体、命轮的养成或唤醒拥有重新部署资源的机会。\n·请务必在知晓和接受这一点的前提下，进行资源投入。\n,【界域研究】は常設のキャラ覚醒で、守秘者はいつでも指定界域を変更し、異なる界域の覚醒体を獲得することができます。現在【<SummonRed:血肉>】界域が指定されています。\n\n・【界域研究】では覚醒体を獲得した場合は必ず、指定の界域の覚醒体となります。\n\n・【界域研究】では特定の確率増加や保証などの特別ルールを除き、すべての覚醒体や命輪は基本確率で取得できます。詳細は「覚醒ルール」をご参照ください。\n\n·<Title:【バランス調整】>\n・ゲームの特性上、公平性を確保するため、覚醒体や命輪の効果を調整する場合があります。\n・効果が弱化される場合、期間限定のリセット機能が開放され、覚醒体および命輪の育成や覚醒に必要なリソースを再分配する機会を提供する場合があります。\n・以上の点をご理解、ご了承の上、リソース投入を行っていただくようお願いいたします。\n
Summon_14142_LongDesc2,barC,c抽卡_Summon_A.csv,168,Summon,LongDesc2,,<Title:【SSR物品】>\n·在【界域研习】常驻角色唤醒中，获取SSR物品的基础概率为3.03%，综合概率（含保底）为5.00%。获取的SSR物品均为唤醒体，最多 30 次唤醒必定能通过保底获取SSR唤醒体。\n·以下唤醒体有较小概率在各自的「界域研习」常驻唤醒中出现，这些曾经的限定唤醒体仍然无法通过「原质乐园」获取。\n ○ 唤醒体「图鲁」「莉莉」「索蕾尔」「达芙黛尔」「墨菲」「萨尔瓦多」「24」已加入「界域研习」常驻唤醒。 \n ○ 未来随着版本更新可能有更多的限定唤醒体加入「界域研习」常驻唤醒，他们在同一个界域唤醒中，共同分摊 0.5% 的 SSR 唤醒体综合出率。\n\n<Title:【SR物品】>\n·在【界域研习】常驻角色唤醒中，获取SR物品的基础概率为 15.85%，综合概率（含保底）为 25.00%。本唤醒内的SR物品均为命轮。\n·最多 5 次唤醒必定能通过保底获得SR或以上物品，通过保底获得SR物品的概率为 96.97%，获得SSR物品的概率为 3.03%。\n\n<Title:【特殊说明】>\n·唤醒获得SR命轮时，会同时获得 5 个根源沉淀作为副产物；获得R命轮时，会同时获得 1 个根源沉淀作为副产物。\n·无论通过何种方式（包括但不限于唤醒、商店兑换、系统赠送等）第 2~16 次获得相同SSR唤醒体时，每次将转换为 1 个对应唤醒体的残片和 50 个根源沉淀；第 17 次及之后获得，将转换为 1 个精粹灵核碎片、3 个灵核碎片和 150 个根源沉淀。但通过任选方式（包括原质乐园、灵魂回溯之芯、原型视界等）以及随机方式（包括原质捕获·忘却篇等）获得唤醒体或溢出唤醒体残片时，不会转换根源沉淀。\n·本次唤醒属于【常驻角色唤醒】，保底唤醒次数将单独累计，且与其他唤醒类型的保底唤醒次数独立统计。\n\n,<Title:【SSR】>\n・【界域研究】常設キャラ覚醒において、SSRの基本出現率は3.03%、総合出現率（保証込み）は5.00%です。\nSSRはすべて覚醒体となり、最大30回の覚醒で保証によりSSR覚醒体を必ず獲得できます。\n\n<Title:【SR】>\n・【界域研究】常設キャラ覚醒において、SRの基本出現率は15.85%、総合出現率（保証込み）は25.00%です。\nこの覚醒のSRはすべて命輪となります。\n\n・最大5回の覚醒で保証によりSR以上を必ず獲得します。\n保証の際、SRの出現率は96.97%、SSRの出現率は3.03%です。\n\n<Title:【特記事項】>\n・SR命輪を獲得すると、同時に5個の「根源沈殿」を副産物として獲得します。\n・R命輪を獲得すると、同時に1個の「根源沈殿」を副産物として獲得します。\n\n・この覚醒タイプは【常設キャラ覚醒】に該当します。\n保証覚醒回数は個別に累計され、他の覚醒タイプのものとは、別個にカウントされます。\n\n
Summon_14142_Name,barD,c抽卡_Summon_A.csv,168,Summon,Name,,常驻角色唤醒,常設キャラ覚醒
Summon_14142_RateListTextR,barF,c抽卡_Summon_A.csv,168,Summon,RateListTextR,,R物品基础出率：81.12%（含保底综合出率：70.00%）,R基本出現率：81.12％（保証込みの総合出現率：70.00%）
Summon_14142_RateListTextSR,barG,c抽卡_Summon_A.csv,168,Summon,RateListTextSR,,SR物品基础出率：15.85%（含保底综合出率：25.00%）,SR基本出現率：15.85％（保証込み総合出現率：25.00％）
Summon_14142_RateListTextSSR,barH,c抽卡_Summon_A.csv,168,Summon,RateListTextSSR,,SSR物品基础出率：3.03%（含保底综合出率：5.00%）,SSR基本出現率：3.03％（保証込み総合出現率：5.00％）
Summon_14142_ShortDesc,barI,c抽卡_Summon_A.csv,168,Summon,ShortDesc,,获得唤醒体必为<SummonRed:血肉>界域,出現する覚醒体は<SummonRed:血肉>界域となる
Summon_14142_Title,barJ,c抽卡_Summon_A.csv,168,Summon,Title,,界域研习,界域研究
Summon_14144_Desc,barU,c抽卡_Summon_A.csv,169,Summon,Desc,,每<SummonPurple:5>次唤醒必出SR级或以上对象,<SummonPurple:5>回の覚醒ごとにSR以上確定
