NewbieGuide_81499_Content_1,aHWo,x新手引导表_NewbieGuide_C_M.csv,13,NewbieGuide,Content,,积累了经验与资源后，记得及时提升唤醒体的等级，以应对更危险的敌人，点击唤醒体按钮。,次は強化素材を使って覚醒体の強化をしてみましょう。\n覚醒体ボタンをクリックして。,
NewbieGuide_81499_Content_2,aHWp,x新手引导表_NewbieGuide_C_M.csv,14,NewbieGuide,Content,,进入唤醒体详情界面。,覚醒体の詳細画面に入ってみて。,
NewbieGuide_81499_Content_3,aHWq,x新手引导表_NewbieGuide_C_M.csv,15,NewbieGuide,Content,,进入升级界面。,強化画面へ入ってみて。,
NewbieGuide_81499_Content_4,aHWr,x新手引导表_NewbieGuide_C_M.csv,16,NewbieGuide,Content,,点击自动置入，就可以放入最大化的资源。,自動投入をクリックすると、最大化された量の素材を投入できるわ。,
NewbieGuide_81499_Content_5,aHWs,x新手引导表_NewbieGuide_C_M.csv,17,NewbieGuide,Content,,点击升级，唤醒体的力量就会变得更加强大。,強化すれば、覚醒体の力はもっと強くなるわ。,
NewbieGuide_81499_Content_6,aHWt,x新手引导表_NewbieGuide_C_M.csv,18,NewbieGuide,Content,,做得很好，等到满足新的条件后，再来升级吧。,よくやったわ。新しい条件を満たしたら、また強化に来て。,
NewbieGuide_81499_Content_7,aHWu,x新手引导表_NewbieGuide_C_M.csv,19,NewbieGuide,Content,,合理分配手中的资源，培养适合的唤醒体，组织起自己的王牌队伍吧！,手持ちの素材で覚醒体を育成すれば、強いチームを組織できるわ。,
NewbieGuide_81499_Content_8,bvTH,x新手引导表_NewbieGuide_C_M.csv,20,NewbieGuide,Content,,唤醒体升级的方法就是这样，现在返回宿舍，好好准备之后的任务吧。,覚醒体を強化する方法は以上よ。一度寮に戻りましょう。,
NewbieGuide_81500_Content_1,aHWv,x新手引导表_NewbieGuide_C_M.csv,21,NewbieGuide,Content,,为了在战斗时快速集合，守密人可以将常用的唤醒体组合保存成固定的编队，点击进入编队界面。,今度は戦闘で共に戦う覚醒体を編成してみましょう。,
NewbieGuide_81500_Content_2,aHWw,x新手引导表_NewbieGuide_C_M.csv,22,NewbieGuide,Content,,点击快速编队。,一括編成を選んで。,
NewbieGuide_81500_Content_3,aHWx,x新手引导表_NewbieGuide_C_M.csv,23,NewbieGuide,Content,,选择队伍中的四位成员。,チームメンバーを4人選んで。,
NewbieGuide_81500_Content_7,aHWB,x新手引导表_NewbieGuide_C_M.csv,27,NewbieGuide,Content,,保存你熟悉的队伍。,よく使うチームは保存しておきましょう。,
NewbieGuide_81501_Content_1,aHWC,x新手引导表_NewbieGuide_C_M.csv,28,NewbieGuide,Content,,在固定的编队中，也可以提前确定成员们所携带的命轮，点击第一个唤醒体的命轮空位。,チームごとに、命輪を装備することができるわ。ここをクリックしてみて。,
NewbieGuide_81501_Content_2,aHWD,x新手引导表_NewbieGuide_C_M.csv,29,NewbieGuide,Content,,选择你想要为其装备的命轮。,命輪を選んで。,
NewbieGuide_81501_Content_3,aHWE,x新手引导表_NewbieGuide_C_M.csv,30,NewbieGuide,Content,,点击装备，保存固定的命轮配置。,命輪を装備して、配置を保存して。,
NewbieGuide_81501_Content_4,aHWF,x新手引导表_NewbieGuide_C_M.csv,31,NewbieGuide,Content,,好了，准备完全，这样在作战时就可以让大家一键出击了。,準備完了。これでみんなをすぐに呼び出せるわ。,
NewbieGuide_81502_Content_1,aHWG,x新手引导表_NewbieGuide_C_M.csv,8,NewbieGuide,Content,,平安回来了呢，做得很好，守密人。为了之后的行动更加顺利，现在请来到黑池中，使用银芯链接一些新的伙伴吧。,無事に帰ってきたようね。これからの行動を円滑にするために、昏き海でシルバーコアを使って新しい仲間とリンクしてみて。,
NewbieGuide_81502_Content_3,aHWI,x新手引导表_NewbieGuide_C_M.csv,10,NewbieGuide,Content,,这次链接使用的银芯会由校方提供，点击唤醒按钮，尝试一口气唤醒五次吧！,今回の覚醒で使用するシルバーコアは、学校側が提供するわ。\n覚醒ボタンを押して、一気に5回覚醒してみて。,
NewbieGuide_81502_Content_4,aHWJ,x新手引导表_NewbieGuide_C_M.csv,11,NewbieGuide,Content,,确认结果后，就可以离开了。,結果が確認できたら、ここを離れましょう。,
NewbieGuide_81502_Content_5,aHWK,x新手引导表_NewbieGuide_C_M.csv,12,NewbieGuide,Content,,下次获得足够的银芯之后，再来进行唤醒吧。,シルバーコアが貯まったら、また覚醒を行ってね。,
NewbieGuide_81503_Content_1,aHWL,x新手引导表_NewbieGuide_C_M.csv,36,NewbieGuide,Content,,面对融蚀，弥萨格的师生每时每刻都在肩负使命前行，到了出任务的时候了，守密人，点击进入调查界面。,融触に抗うため、ミサゴ大学の教師や学生は日々任務を行っているの。\n調査画面に入って。,
NewbieGuide_81503_Content_2,aHWM,x新手引导表_NewbieGuide_C_M.csv,37,NewbieGuide,Content,,这是你的第一个任务，也是你第一次正式面对敌人，如论如何，记住弥萨格与你同在。,これはあなたの最初の任務であり、初めて敵と対峙することになるわ。何があっても、ミサゴ大学があなたと共にあることを忘れないで。,
NewbieGuide_81503_Content_3,aHWN,x新手引导表_NewbieGuide_C_M.csv,38,NewbieGuide,Content,,点击进入故事的第一个篇章，祝福你，守密人，愿银钥指引前路。,最初の章を開いて。守秘者よ、銀の鍵が道を照らさんことを。,
NewbieGuide_81504_Content_1,aHWO,x新手引导表_NewbieGuide_C_M.csv,32,NewbieGuide,Content,,这一次来为队伍配置合适的钥令吧，不同的钥令可以让守密人的银钥匙爆发出不同的力量，点击钥令按钮。,チームに合ったキーオーダーを配置してみて。守秘者のシルバーキーはキーオーダーによって違う力を発揮するの。キーオーダーボタンを押してみて。,
NewbieGuide_81504_Content_2,aHWP,x新手引导表_NewbieGuide_C_M.csv,33,NewbieGuide,Content,,选择你想要使用的钥令。,使用するキーオーダーを選んで。,
NewbieGuide_81504_Content_3,aHWQ,x新手引导表_NewbieGuide_C_M.csv,34,NewbieGuide,Content,,确定选择的钥令。,選択したキーオーダーを確認して。,
NewbieGuide_81504_Content_4,bvTI,x新手引导表_NewbieGuide_C_M.csv,35,NewbieGuide,Content,,如果想要体验不同的银钥力量，可以随时来这里更换钥令，尝试不同的组合乐趣。,キーオーダーにはさまざまな効果があるわ。新しく獲得したら、色々な組み合わせを試してみてね。,
