SchoolConfig_1_SchoolBattleTips,aKch,z职业_SchoolConfig_A.csv,11,SchoolConfig,SchoolBattleTips,,·银钥共鸣：回合结束时，获得 250 点银钥能量。使用钥令后，所有唤醒体获得 <BlueQuality:[Arg1]> 点狂气。释放第二次钥令时，改为释放「未至遗忘的黎明」：选择 1 个已解锁的钥令释放并使其生效 2 次，每个已解锁的钥令在本次探索中只能选择 1 次，不可选择初始携带的钥令。,・シルバーキー共鳴：ターン終了時、250キーエネルギーを獲得する。キーオーダーを使用すると、すべての覚醒体が <BlueQuality:[Arg1]> 狂気を獲得する。毎ターン2回目に使用するキーオーダーは、「忘却に至らぬ黎明」になり、解放済みのキーオーダーを1つ選択し、2回発動する。各キーオーダーはその探索中に1回のみ選択でき、初期装備のキーオーダーを選択することはできない。,
SchoolConfig_1_SchoolFeature,aKci,z职业_SchoolConfig_A.csv,11,SchoolConfig,SchoolFeature,,该界域的唤醒体与其它界域混编时，能够增强对应界域的相关能力，全混沌编队时则会拥有更强大的银钥掌控能力。,この界域の覚醒体は、他の界域と組み合わせると対応する界域の能力を強化し、混沌の覚醒体のみで編成した場合はシルバーキーに関連する能力をさらに強化します。,
SchoolConfig_1_SchoolTips,aKcj,z职业_SchoolConfig_A.csv,11,SchoolConfig,SchoolTips,,·银钥共鸣：回合结束时，获得 250 点银钥能量。使用钥令后，所有唤醒体获得 5 点狂气。释放第二次钥令时，改为释放「未至遗忘的黎明」：选择 1 个已解锁的钥令释放并使其生效 2 次，每个已解锁的钥令在本次探索中只能选择 1 次，不可选择初始携带的钥令。\n·万象造物：若守密人等级达到 45 级，探索开始时发现 1 个白银造物。\n·混沌精通：队伍每有 1 点界域精通，使用钥令后，所有唤醒体额外获得 0.05 点狂气。\n·向死而生：任意队伍中，若存在混沌唤醒体，死亡抵抗+100%。\n·混沌共生：当与其他界域混编时，「银钥共鸣」、「万象造物」、「混沌精通」不再生效，始终触发其他界域的至纯天赋效果，并依据界域的不同获得不同的界域共生效果。\n·深海共生：队伍中每有 1 名混沌唤醒体，基础触腕伤害提高玩家最大生命的 0.01％。混沌唤醒体释放狂气爆发后，回合结束时额外驱使 1 条触腕攻击敌方，并使所有深海唤醒体获得 10 点狂气。\n·血肉共生：混沌唤醒体使用狂气爆发后胚胎融合+35%。\n·超维共生：战斗开始时，队伍中每有 1 名混沌唤醒体，永久提高 1% 最大生命的力量并降低所有敌人 0.5% 自身最大生命的力量，同时使所有超维唤醒体暴击伤害提高 10%。,・シルバーキー共鳴：ターン終了時、250キーエネルギーを獲得する。キーオーダーを使用すると、全ての覚醒体が5狂気を獲得する。2回目に発動するキーオーダーは「忘却に至らぬ黎明」になり、解放済みのキーオーダーの中から1つを選択し、効果が2回発生する。各キーオーダーはその探索中に1回のみ選択でき、初期装備のキーオーダーを選択することはできない。\n・万象造物：調査レベルが45に達している場合、探索開始時に低級遺物を1つ獲得する。\n・混沌知識：チームの界域知識1点ごとに、キーオーダー使用後、全ての覚醒体が0.05狂気を獲得する。\n・死から生へ：チームに混沌の覚醒体がいる場合、死亡抵抗+100%。\n・混沌共生：他の界域の覚醒体と一緒に編成する場合、「シルバーキー共鳴」「万象造物」「混沌知識」は起動せず、他の界域の才能に応じて異なる界域共生効果を得る。\n・深海共生：チームにいる混沌の覚醒体1体ごとに、触腕ダメージが最大ライフの0.01%分増加する。混沌の覚醒体が狂気解放を発動すると、ターン終了時、追加で1本の触腕が敵を攻撃し、深海の覚醒体は10狂気を獲得する。\n・血肉共生：混沌の覚醒体が狂気解放を発動すると、「胚胎融合」+35%。\n・超次元共生：戦闘開始時、チームにいる混沌の覚醒体1体ごとに、最大ライフ1％分の力を獲得し、すべての敵の力を最大ライフの0.5%分減少させる。さらに、超次元覚醒体のクリティカルダメージが10%増加する。,
SchoolConfig_1_SchoolTipsName,aKck,z职业_SchoolConfig_A.csv,11,SchoolConfig,SchoolTipsName,,宇宙万象,宇宙万象,
SchoolConfig_2_Name,aKcl,z职业_SchoolConfig_A.csv,8,SchoolConfig,Name,,血肉,血肉,
SchoolConfig_2_SchoolBattleTips,aKcn,z职业_SchoolConfig_A.csv,8,SchoolConfig,SchoolBattleTips,,·胚胎融合：回合开始时，胚胎融合+[Arg1]％。\n·猩红熔炉：回合开始时，积攒 <BlueQuality:[Arg9]> 点猩红熔炉。战斗结束后，积攒 <BlueQuality:[Arg2]> 点猩红熔炉，若当前界域为「至纯血肉」积攒量翻倍，至多积攒 <BlueQuality:[Arg3]> 点。战斗结束时，手牌中每剩余 1 个「胚胎」，额外积攒 <BlueQuality:[Arg2]> 点猩红熔炉。\n·胚胎吞噬：血肉唤醒体的狂气爆发会消耗「胚胎」并触发吞噬效果。队伍每回合首次触发「吞噬」后，获得 <BlueQuality:[Arg4]％> 最大生命的护盾( <BlueQuality:[Arg5]> )和 <BlueQuality:[Arg6]％> 最大生命的临时力量( <BlueQuality:[Arg7]> )。,・胚胎融合：ターン開始時、胚胎融合+[Arg1]％。\n・猩紅炉：ターン開始時に<BlueQuality:[Arg9]>点の猩紅炉を蓄積し、戦闘終了時には<BlueQuality:[Arg2]>点の猩紅炉を蓄積する。現在の界域が「至純血肉」の場合、蓄積量が2倍になり、最大<BlueQuality:[Arg3]>点まで蓄積できる。戦闘終了時、手札に「胚胎」が1枚残っているごとに、追加で<BlueQuality:[Arg2]>点の猩紅炉を蓄積する。\n・胚胎捕食：血肉の覚醒体の狂気解放は、「胚胎」を消費して「捕食」効果を発動する。チームが、毎ターン初めて「捕食」効果を発動した時、最大ライフ<BlueQuality:[Arg4]％>分のシールド（<BlueQuality:[Arg5]>）と、最大ライフ<BlueQuality:[Arg6]％>分の一時的な力（<BlueQuality:[Arg7]>）を獲得する。,
SchoolConfig_2_SchoolFeature,aKco,z职业_SchoolConfig_A.csv,8,SchoolConfig,SchoolFeature,,该界域的唤醒体需要选择如何积攒与利用胚胎，可以主动使用来灵活地提供狂气或是被吞噬来增强狂气爆发的效果。,この界域の覚醒体は、「胚胎」をいかに入手し、どのように利用するかを考える必要があります。積極的に使用して狂気を供給したり、「捕食」して狂気解放の効果を高めたりすることもできます。,
SchoolConfig_2_SchoolTips,aKcp,z职业_SchoolConfig_A.csv,8,SchoolConfig,SchoolTips,,·胚胎融合：回合开始时，胚胎融合+30%，生命越低则效果越高，效果至多提高 100%。达到 100% 时将 1 张「胚胎」置入手中。「胚胎」可以直接使用为一名唤醒体提供 30 狂气，获得 10% 临时暴击率。\n·猩红熔炉：回合开始时，积攒 3％ 最大生命的猩红熔炉。战斗结束后，积攒 5% 最大生命的猩红熔炉，猩红熔炉可用于回复生命，至多积攒 25% 最大生命。战斗结束时，手牌中每剩余 1 个胚胎，积攒 5% 最大生命的猩红熔炉。\n·胚胎吞噬：血肉唤醒体的狂气爆发拥有「吞噬」效果，使用时会尝试消耗「胚胎」，如果消耗成功则触发「吞噬」效果。队伍每回合首次触发「吞噬」后获得 4% 最大生命的护盾和 2% 最大生命的临时力量，生命越低则效果越高，效果至多提高 100%。\n·血肉精通：队伍每有 1 点界域精通，首次触发「吞噬」后就额外获得 0.01% 最大生命的护盾和 0.005% 最大生命的临时力量，生命越低则效果越高，效果至多提高 100%。\n·至纯血肉：如果队伍中仅由血肉唤醒体组成时，血肉精通属性最终值翻倍，积攒的猩红熔炉翻倍。,・胚胎融合：ターン開始時、胚胎融合+30%。ライフが低いほど効果が高く、最大で100%まで増加する。胚胎融合が100%に達すると、「胚胎」を1枚手札に追加する。「胚胎」は使用すると覚醒体1体に30狂気を与え、一時的なクリティカル率が10%増加する。\n・猩紅炉：ターン開始時、最大ライフ3%分の猩紅炉を蓄積し、戦闘終了時には最大ライフ5%分の猩紅炉を蓄積する。猩紅炉はライフの回復に使用でき、最大ライフ25%分まで蓄積できる。戦闘終了時、手札に「胚胎」が1枚残っているごとに、追加で最大ライフ5%分の猩紅炉を蓄積する。\n・胚胎捕食：血肉の覚醒体の狂気解放は、「胚胎」を消費して「捕食」効果を発動する。毎ターン初めて「捕食」効果を発動した時、最大ライフ4%分のシールドと最大ライフ2%分の一時的な力を獲得する。ライフが低いほど効果が高く、最大で100%まで増加する。\n・血肉知識：チームの界域知識1点ごとに、毎ターン初めて「捕食」効果を発動した時、最大ライフ0.01%分のシールドと最大ライフ0.005%分の一時的な力を獲得する。ライフが低いほど効果が高く、最大で100%まで増加する。\n・至純血肉：チームが血肉の覚醒体のみで編成されている場合、血肉知識の効果と猩紅炉の蓄積量が2倍になる。,
SchoolConfig_2_SchoolTipsName,aKcq,z职业_SchoolConfig_A.csv,8,SchoolConfig,SchoolTipsName,,猩红献祭,猩紅の犠牲,
SchoolConfig_3_Name,aKcr,z职业_SchoolConfig_A.csv,9,SchoolConfig,Name,,超维,超次元,
