Stage_7705_Desc,aUQp,g关卡_Stage_A.csv,470,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,秘密に関わろうと関わるまいと、人生は常に薔薇金券と共にある。\n人を拒む融触の廃墟には価値ある宝物が残されているかもしれない。
Stage_7705_Name,aUQq,g关卡_Stage_A.csv,470,Stage,Name,,金券搜查Ⅰ,金券捜索Ⅰ
Stage_7704_Desc,aUPI,g关卡_Stage_A.csv,471,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,秘密に関わろうと関わるまいと、人生は常に薔薇金券と共にある。\n人を拒む融触の廃墟には価値ある宝物が残されているかもしれない。
Stage_7704_Name,aUPJ,g关卡_Stage_A.csv,471,Stage,Name,,金券搜查Ⅱ,金券捜索Ⅱ
Stage_7703_Desc,aUPb,g关卡_Stage_A.csv,472,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,秘密に関わろうと関わるまいと、人生は常に薔薇金券と共にある。\n人を拒む融触の廃墟には価値ある宝物が残されているかもしれない。
Stage_7703_Name,aUPc,g关卡_Stage_A.csv,472,Stage,Name,,金券搜查Ⅲ,金券捜索Ⅲ
Stage_7702_Desc,aUOu,g关卡_Stage_A.csv,473,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,秘密に関わろうと関わるまいと、人生は常に薔薇金券と共にある。\n人を拒む融触の廃墟には価値ある宝物が残されているかもしれない。
Stage_7702_Name,aUOv,g关卡_Stage_A.csv,473,Stage,Name,,金券搜查Ⅳ,金券捜索Ⅳ
Stage_7701_Desc,aUNN,g关卡_Stage_A.csv,474,Stage,Desc,,与隐秘有关或无关的生活，都离不开蔷薇金券。\n常人无法居住的融蚀废墟中，或许藏有价值连城的宝物。,秘密に関わろうと関わるまいと、人生は常に薔薇金券と共にある。\n人を拒む融触の廃墟には価値ある宝物が残されているかもしれない。
Stage_7701_Name,aUNO,g关卡_Stage_A.csv,474,Stage,Name,,金券搜查Ⅴ,金券捜索Ⅴ
Stage_7765_Desc,aUWp,g关卡_Stage_A.csv,475,Stage,Desc,,成为天才药理师的第一步。,天才薬師へ至る道の第一歩。
Stage_7765_Name,aUWq,g关卡_Stage_A.csv,475,Stage,Name,,制剂淬炼Ⅰ,薬剤収集Ⅰ
Stage_7763_Desc,aUWj,g关卡_Stage_A.csv,476,Stage,Desc,,成为天才药理师的第一步。,天才薬師へ至る道の第一歩。
Stage_7763_Name,aUWk,g关卡_Stage_A.csv,476,Stage,Name,,制剂淬炼Ⅱ,薬剤収集Ⅱ
Stage_7764_Desc,aUWm,g关卡_Stage_A.csv,477,Stage,Desc,,成为天才药理师的第一步。,天才薬師へ至る道の第一歩。
Stage_7764_Name,aUWn,g关卡_Stage_A.csv,477,Stage,Name,,制剂淬炼Ⅲ,薬剤収集Ⅲ
Stage_7761_Desc,aUWd,g关卡_Stage_A.csv,478,Stage,Desc,,成为天才药理师的第一步。,天才薬師へ至る道の第一歩。
Stage_7761_Name,aUWe,g关卡_Stage_A.csv,478,Stage,Name,,制剂淬炼Ⅳ,薬剤収集Ⅳ
Stage_7762_Desc,aUWg,g关卡_Stage_A.csv,479,Stage,Desc,,成为天才药理师的第一步。,天才薬師へ至る道の第一歩。
Stage_7762_Name,aUWh,g关卡_Stage_A.csv,479,Stage,Name,,制剂淬炼Ⅴ,薬剤収集Ⅴ
Stage_7743_Desc,aUVb,g关卡_Stage_A.csv,480,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,星々が生まれる遥か前から、それらはここに存在した。\n混沌とは「無」であり、同時に「全」でもある。
Stage_7743_Name,aUVc,g关卡_Stage_A.csv,480,Stage,Name,,浑浊残像Ⅰ,混濁の残像Ⅰ
Stage_8099_Desc,aVrv,g关卡_Stage_A.csv,481,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,星々が生まれる遥か前から、それらはここに存在した。\n混沌とは「無」であり、同時に「全」でもある。
Stage_8099_Name,aVrw,g关卡_Stage_A.csv,481,Stage,Name,,浑浊残像Ⅱ,混濁の残像Ⅱ
Stage_8034_Desc,aVnO,g关卡_Stage_A.csv,482,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,星々が生まれる遥か前から、それらはここに存在した。\n混沌とは「無」であり、同時に「全」でもある。
Stage_8034_Name,aVnP,g关卡_Stage_A.csv,482,Stage,Name,,浑浊残像Ⅲ,混濁の残像Ⅲ
Stage_7856_Desc,aVdi,g关卡_Stage_A.csv,483,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,星々が生まれる遥か前から、それらはここに存在した。\n混沌とは「無」であり、同時に「全」でもある。
Stage_7856_Name,aVdj,g关卡_Stage_A.csv,483,Stage,Name,,浑浊残像Ⅳ,混濁の残像Ⅳ
Stage_7637_Desc,aUzG,g关卡_Stage_A.csv,484,Stage,Desc,,早在群星诞生之前，它们便存在于此。\n它们既是虚无，也是一切。,星々が生まれる遥か前から、それらはここに存在した。\n混沌とは「無」であり、同時に「全」でもある。
Stage_7637_Name,aUzH,g关卡_Stage_A.csv,484,Stage,Name,,浑浊残像Ⅴ,混濁の残像Ⅴ
Stage_7863_Desc,aVdD,g关卡_Stage_A.csv,485,Stage,Desc,,它们无言地守护着海洋的秘密，灵魂和宇宙一样深沉。,それらは海の秘密を無言で守る。その魂は宇宙のように深い。
Stage_7863_Name,aVdE,g关卡_Stage_A.csv,485,Stage,Name,,海渊残像Ⅰ,海底の残像Ⅰ
