Rank_18703_Name,aJfc,d段位_Rank_A.csv,8,Rank,Name,,失眠病患,불면증 환자
Rank_18706_Name,aJff,d段位_Rank_A.csv,9,Rank,Name,,潜游新手,잠수 초심자
Rank_18707_Name,aJfg,d段位_Rank_A.csv,10,Rank,Name,,梦境学徒,꿈 견습
Rank_18704_Name,aJfd,d段位_Rank_A.csv,11,Rank,Name,,深潜学者,심해 학자
Rank_18702_Name,aJfb,d段位_Rank_A.csv,12,Rank,Name,,深潜大师,심해 잠수 대가
Rank_18705_Name,aJfe,d段位_Rank_A.csv,13,Rank,Name,,幻梦主宰,환몽의 지배자
LanguageConfig_DailyChallengeScoreMultiple_CN,aGIr,d多语言_LanguageConfig_C.csv,1305,LanguageConfig,CN,,评分倍率 <OptionHighlight_Dadly:× {s1}>,점수 배율 <OptionHighlight_Dadly:× {s1}>
ActorAttrType_18114_Text,abmL,h唤醒体属性类型_ActorAttrType_A.csv,8,ActorAttrType,Text,,体质,체력
ActorAttrType_18114_AttributeUpText,abmK,h唤醒体属性类型_ActorAttrType_A.csv,8,ActorAttrType,AttributeUpText,,体质+{s1},체력 +{s1}
ActorAttrType_18114_AttributeDesc,abmJ,h唤醒体属性类型_ActorAttrType_A.csv,8,ActorAttrType,AttributeDesc,,体质越高，唤醒体的最大生命就越高。\n守密人调查等级越高，体质对唤醒体的最大生命的影响越强。,체력이 높을수록 각성체의 최대 HP가 상승합니다.\n수호자 조사 등급이 높을수록 체력이 각성체의 최대 HP에 미치는 영향이 더욱 강해집니다.
ActorAttrType_18116_Text,abmR,h唤醒体属性类型_ActorAttrType_A.csv,9,ActorAttrType,Text,,体质提升,체력 상승
ActorAttrType_18116_AttributeUpText,abmQ,h唤醒体属性类型_ActorAttrType_A.csv,9,ActorAttrType,AttributeUpText,,体质+{s1},체력 +{s1}
ActorAttrType_18116_AttributeDesc,abmP,h唤醒体属性类型_ActorAttrType_A.csv,9,ActorAttrType,AttributeDesc,,体质越高，唤醒体的最大生命就越高。\n守密人调查等级越高，体质对唤醒体的最大生命的影响越强。,체력이 높을수록 각성체의 최대 HP가 상승합니다.\n수호자 조사 등급이 높을수록 체력이 각성체의 최대 HP에 미치는 영향이 더욱 강해집니다.
ActorAttrType_18107_Text,abmq,h唤醒体属性类型_ActorAttrType_A.csv,10,ActorAttrType,Text,,攻击,공격
ActorAttrType_18107_AttributeUpText,abmp,h唤醒体属性类型_ActorAttrType_A.csv,10,ActorAttrType,AttributeUpText,,攻击+{s1},공격 +{s1}
ActorAttrType_18128_Text,abnB,h唤醒体属性类型_ActorAttrType_A.csv,11,ActorAttrType,Text,,攻击提升,공격 상승
ActorAttrType_18128_AttributeUpText,abnA,h唤醒体属性类型_ActorAttrType_A.csv,11,ActorAttrType,AttributeUpText,,攻击+{s1},공격 +{s1}
ActorAttrType_18167_Text,abpL,h唤醒体属性类型_ActorAttrType_A.csv,12,ActorAttrType,Text,,防御,방어
ActorAttrType_18167_AttributeUpText,abpK,h唤醒体属性类型_ActorAttrType_A.csv,12,ActorAttrType,AttributeUpText,,防御+{s1},방어 +{s1}
ActorAttrType_18112_Text,abmF,h唤醒体属性类型_ActorAttrType_A.csv,13,ActorAttrType,Text,,防御提升,방어 상승
ActorAttrType_18112_AttributeUpText,abmE,h唤醒体属性类型_ActorAttrType_A.csv,13,ActorAttrType,AttributeUpText,,防御+{s1},방어 +{s1}
ActorAttrType_18159_Text,abpn,h唤醒体属性类型_ActorAttrType_A.csv,14,ActorAttrType,Text,,暴击率,크리티컬 확률
ActorAttrType_18159_AttributeUpText,abpm,h唤醒体属性类型_ActorAttrType_A.csv,14,ActorAttrType,AttributeUpText,,暴击率+{s1},크리티컬 확률 +{s1}
ActorAttrType_18105_Text,abmk,h唤醒体属性类型_ActorAttrType_A.csv,15,ActorAttrType,Text,,暴击伤害,크리티컬 피해
ActorAttrType_18105_AttributeUpText,abmj,h唤醒体属性类型_ActorAttrType_A.csv,15,ActorAttrType,AttributeUpText,,暴击伤害+{s1},크리티컬 피해 +{s1}
ActorAttrType_22207_Text,abpU,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,Text,,狂气回充等级,광기 회복
ActorAttrType_22207_AttributeUpText,abpT,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,AttributeUpText,,狂气回充等级+{s1},광기 회복 +{s1}
ActorAttrType_22207_AttributeDesc,abpS,h唤醒体属性类型_ActorAttrType_A.csv,16,ActorAttrType,AttributeDesc,,每次释放狂气爆发后获得 {s1} 点狂气。随着该属性增加，额外的加成效果会逐渐衰减。,광기 폭발을 사용한 후 광기를 {s1} 얻습니다. 속성값이 높아질 수록 얻는 광기 수치가 점차 감소합니다.
ActorAttrType_22214_Text,abpX,h唤醒体属性类型_ActorAttrType_A.csv,17,ActorAttrType,Text,,狂气回充,광기 충전
ActorAttrType_18147_Text,aboG,h唤醒体属性类型_ActorAttrType_A.csv,18,ActorAttrType,Text,,幸运刻印率,행운의 각인 확률
ActorAttrType_18147_AttributeUpText,aboF,h唤醒体属性类型_ActorAttrType_A.csv,18,ActorAttrType,AttributeUpText,,幸运刻印率+{s1},행운의 각인 확률 +{s1}
ActorAttrType_18151_Text,aboS,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,Text,,死亡抵抗,죽음 저항
ActorAttrType_18151_AttributeUpText,aboR,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,AttributeUpText,,死亡抵抗+{s1},죽음 저항 +{s1}
ActorAttrType_18151_AttributeDesc,aboQ,h唤醒体属性类型_ActorAttrType_A.csv,19,ActorAttrType,AttributeDesc,,队伍的死亡抵抗等于队伍中唤醒体的死亡抵抗之和。\n在战斗中受到致命伤害时，有概率保留 1 点生命，触发后下回合额外获得 2 点算力并抽 2 张牌，当前及后续获得的死亡抵抗减半，持续至调查结束。,"팀의 죽음 저항은 각 각성체의 죽음 저항의 합입니다. \n전투 중 치명적인 피해를 받았을 때, 확률적으로 HP 1을 남기고 생존하며, 다음 턴에 추가로 산출력 2를 얻고 카드를 2장 뽑습니다. 죽음 저항 발동 후 현재 죽음 저항과 이후에 획득하는 죽음 저항이 절반이 되며, 조사가 끝날 때까지 지속됩니다."
ActorAttrType_18126_Text,abnv,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,Text,,界域精通,영역 숙련
ActorAttrType_18126_AttributeUpText,abnu,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,AttributeUpText,,界域精通+{s1},영역 숙련 +{s1}
ActorAttrType_18126_AttributeDesc,abnt,h唤醒体属性类型_ActorAttrType_A.csv,20,ActorAttrType,AttributeDesc,,队伍的界域精通等于队伍中唤醒体的界域精通之和。界域精通可以提升队伍的界域天赋效果。若当前队伍为「至纯深海/至纯血肉/至纯超维」，界域精通效果翻倍。\n·<Blue:混沌>界域的队伍每有 1 点界域精通，释放钥令后所有唤醒体额外获得 <Blue:0.05> 点狂气。\n·<Blue:深海>界域的队伍每有 1 点界域精通，释放狂气爆发后有 <Blue:0.25％> 的概率额外获得 1 层触腕集结（概率超过 100% 可获得多层），切换为「静海」时获得的护盾提高 <Blue:0.01％> 最大生命，「怒涛」中因主动伤害触发的触腕攻击提高 <Blue:0.02%> 触腕伤害。\n·<Blue:血肉>界域的队伍每有 1 点界域精通，每回合首次触发吞噬时额外获得最大生命 <Blue:0.01%> 的护盾和 <Blue:0.005%> 的临时力量（随损失生命提高，至多提高 100％）。\n·<Blue:超维>界域的队伍每有 1 点界域精通，回合开始时有 <Blue:0.125%> 的概率获得 1 张「灵感」（概率超过 100% 可获得多张）。,"팀의 영역 숙련은 팀 내 각성체 영역 숙련의 합과 같습니다. 영역 숙련은 팀의 영역 특성 효과를 강화합니다. 현재 팀이 「순수 심해/순수 혈육/순수 초차원」일 경우, 영역 숙련 효과가 2배로 증가합니다.\n· <Blue:혼돈> 영역은 영역 숙련 1마다, 은열쇠 발동 후 모든 각성체가 <Blue:0.05> 광기를 추가로 획득합니다.\n· <Blue:심해> 영역은 영역 숙련 1마다, 광기 폭발 후 <Blue:0.25%> 확률로 임시 촉수를 1개 생성하며 (확률이 100%를 초과할 경우 여러 개를 생성할 수 있음), 「고요한 바다」 태세로 전환 시 최대 HP의 <Blue:0.01%>만큼의 방어막을 생성하고, 「몰아치는 파도」 태세에서 공격으로 발동된 촉수 공격이 촉수 피해를 <Blue:0.02%>만큼 증가시킵니다.\n· <Blue:혈육> 영역은 영역 숙련 1마다, 매 턴 처음 포식 효과를 발동할 때 최대 HP의 <Blue:0.01%>만큼 방어막을 생성하고, <Blue:0.005%>만큼의 임시 힘을 추가로 획득합니다 (잃은 HP에 따라 최대 100%까지 증가). \n· <Blue:초차원> 영역은 영역 숙련 1마다, 턴 시작시 <Blue:0.125%> 확률로 「영감」 카드 1장을 추가로 획득합니다 (확률이 100%를 초과하면 여러 장을 획득할 수 있음)."
ActorAttrType_18139_Text,aboi,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,Text,,银钥充能等级,은열쇠 충전
ActorAttrType_18139_AttributeUpText,aboh,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,AttributeUpText,,银钥充能+{s1},은열쇠 충전 +{s1}
ActorAttrType_18139_AttributeDesc,abog,h唤醒体属性类型_ActorAttrType_A.csv,21,ActorAttrType,AttributeDesc,,每消耗 1 算力获得 {s1} 点银钥能量。随着该属性增加，额外提高的银钥能量会逐渐衰减。,산출력 1을 소모할 때마다 은열쇠 에너지를 {s1} 획득합니다. 속성값이 높아질 수록 추가로 얻는 은열쇠 에너지가 점차 감소합니다.
